code,name,type,sido,sigungu,address,phone,lng,lat
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz,(의)영문의료재단 다보스병원,종합병원,경기,용인처인구,"경기도 용인시 처인구 백옥대로1082번길 18, 다보스종합병원 (김량장동)",031-8021-2114,127.2114647,37.2314882
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz,(의)유일재단 하나애병원,병원,경기,용인처인구,"경기도 용인시 처인구 백옥대로916번길 48, (남동)",031-339-1000,127.2135214,37.219342
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,(의)인석의료재단 보람병원,병원,울산,울산남구,"울산광역시 남구 돋질로336번길 10, (삼산동)",052-278-0114,129.3410075,35.5425577
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz,(의)케이씨엘의료재단 한국의원,의원,서울,강동구,"서울특별시 강동구 성내로 71, 케이씨엘빌딩 2,3층 (성내동)",02-517-1728,127.1280278,37.5278247
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,(의)피터의료재단새소망요양병원,요양병원,부산,부산기장군,"부산광역시 기장군 기장읍 기장해안로 552, (기장읍)",051-722-4848,129.226905,35.2228262
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz,(의)현당의료재단 늘봄요양병원,요양병원,경기,용인수지구,"경기도 용인시 수지구 포은대로59번길 17, 광교복합의료센터,지하1층,1층일부,2층~4층,6층 (상현동)",031-659-7800,127.0658441,37.3010717
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,(의)혜민의료재단 우리한방병원,한방병원,전북,김제시,"전북특별자치도 김제시 중앙로 209, (신풍동)",063-545-5511,126.8959871,35.7985051
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz,(의)환명의료재단 경상남도립김해노인전문병원,요양병원,경남,김해시,"경상남도 김해시 김해대로 1814-39, (삼계동)",055-330-2000,128.8610034,35.2616213
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjNTEjJDEjJDIjJDgz,(의)효심의료재단 용인서울병원,병원,경기,용인처인구,"경기도 용인시 처인구 고림로 81, (고림동)",031-337-0114,127.2145364,37.2403912
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,(의료법인)아주의료재단 기아아주한의원,한의원,광주,광주서구,"광주광역시 서구 화운로 277, 기아자동차 3층 (내방동)",062-370-3397,126.8652275,35.1635743
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,(재)대한불교관음종 대동의원,의원,경남,김해시,"경상남도 김해시 대동면 동남로85번길 48, 48",055-335-1121,128.9913235,35.2378524
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,(재)대한불교관음종 참조은의원,의원,전남,목포시,"전라남도 목포시 산정로 166, 더벨류넘버3 2~5층 (용당동)",061-243-8275,126.3925066,34.8033743
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,(재)미리내천주성삼성직수도회천주성삼병원,종합병원,대구,대구수성구,"대구광역시 수성구 달구벌대로 3190, (신매동, 천주성삼병원)",053-790-1000,128.7057102,35.8402518
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDQjJDgz,(재)서울의과학연구소 에스씨엘(SCL)대구의원,의원,대구,대구동구,"대구광역시 동구 화랑로 95, 3,4층 (효목동)",053-759-9882,128.6369142,35.872863100000004
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,(재)서울의과학연구소에스씨엘(SCL)제주의원,의원,제주,제주시,"제주특별자치도 제주시 도근내길 57-11, (내도동)",064-749-9711,126.4372224,33.4926598
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz,(재)씨젠의료재단 씨젠광주의원,의원,광주,광주남구,"광주광역시 남구 효우로 200, 5~6층 (행암동)",062-655-2188,126.8943347,35.1019593
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,(재)씨젠의료재단 씨젠대구의원,의원,대구,대구수성구,"대구광역시 수성구 달구벌대로 2619, 유성빌딩 4층 6층 7층층 (만촌동)",070-4146-6760,128.6489451,35.8578666
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,(재)씨젠의료재단 씨젠대전의원,의원,대전,대전서구,"대전광역시 서구 만년로 77, 지하1~2,3~6층 (만년동)",070-8895-1623,127.3814474,36.3677018
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,(재)예수의꽃동네유지재단 인곡자애병원,병원,충북,음성군,"충청북도 음성군 맹동면 꽃동네길 37-0,",043-879-0301,127.5776409,36.941804
JDQ4MTAxMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,(재)원불교부산원광한의원,한의원,부산,부산진구,"부산광역시 부산진구 가야대로 767-1, (부전동)",051-809-3913,129.0556427,35.1580254
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,(재)원불교서울보화당한의원,한의원,서울,종로구,"서울특별시 종로구 종로 237, (종로5가, 서울보화당)",02-762-7231,127.0042216,37.5713135
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,(재)원불교역전보화당한의원,한의원,전북,익산시,"전북특별자치도 익산시 중앙로5길 9, (중앙동3가)",063-855-4333,126.9504289,35.9398339
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,(재)원불교영등보화당한의원,한의원,전북,익산시,"전북특별자치도 익산시 무왕로 1058, (영등동)",063-831-9229,126.9744467,35.9581779
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNTEjJDEjJDYjJDgz,(재)원불교익산원광한의원,한의원,전북,익산시,"전북특별자치도 익산시 익산대로 463, (신동)",063-855-6086,126.9526647,35.9672487
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,(재)이랜드재단 이랜드의원,의원,서울,금천구,"서울특별시 금천구 가산디지털1로 186, 제이플라츠 401~402호 (가산동)",2635-8668,126.8815811,37.4819131
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(재)일신기독교선교회 정관일신기독병원,병원,부산,부산기장군,"부산광역시 기장군 정관읍 정관6로 31, 3-8, 10층",051-780-0600,129.1774513,35.3197034
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,(재)천주교서울대교구유지재단 전진상의원,의원,서울,금천구,"서울특별시 금천구 탑골로3가길 22, 전진상사회복지관 (시흥동)",02-802-9311,126.9107378,37.4525764
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDYjJDgz,(재)한국산업보건연구재단 서울DMC건강의원 포항분원,의원,경북,포항남구,"경상북도 포항시 남구 오천읍 중원로 71-11, 1동 1층 101호",054-293-8787,129.4002373,35.9753328
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEyMjIjNTEjJDEjJDIjJDgz,(재)한국산업보건환경연구소부설우리의원,의원,경기,의정부시,"경기도 의정부시 가능로 9, 수신빌딩 1,2층 (가능동)",031-871-5671,127.0321182,37.7466927
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,(재)한국산업의학연구소 래피젠헬스케어의원,의원,서울,금천구,"서울특별시 금천구 가산디지털2로 135, 가산 어반워크I 2층 201~216호 (가산동)",1544-5189,126.878116,37.4799935
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,(재)한국의학연구소 KMI경기의원,의원,경기,수원권선구,"경기도 수원시 권선구 동수원로 232, 센터블스파 1~2층 (권선동)",031-231-0114,127.0346348,37.2505455
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,(재)한국의학연구소 제주의원,의원,제주,서귀포시,"제주특별자치도 서귀포시 솔오름로 61, 제주헬스케어타운 의료서비스센터 1~2층 (동홍동)",064-729-6500,126.5597717,33.2836459
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz,(재)한국의학연구소대구분사무소부설의원,의원,대구,대구중구,"대구광역시 중구 중앙대로66길 20, 지하1~2층 (남산동, 반월당효성해링턴플레이스)",430-5000,128.5939661,35.8614112
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQxMyQzNjEwMDIjODEjJDEjJDIjJDgz,(재)한국의학연구소한국중부의원,의원,서울,종로구,"서울특별시 종로구 세종대로 149, 광화문빌딩 지하1층,3,4층 (세종로)",02-3702-9000,126.9761544,37.5695724
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,(재단법인)한국의학연구소광주의원,의원,광주,광주서구,"광주광역시 서구 상무중앙로 58, 타임스타워 8~10층 (치평동)",062-602-2100,126.848919,35.1521051
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,(주)LG화학부속의원,의원,전남,여수시,"전라남도 여수시 여수산단2로 55, LG화학(주) (화치동)",061-680-1104,127.6524013,34.8039602
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz,(주)녹십자홀딩스부속의원,의원,경기,용인기흥구,"경기도 용인시 기흥구 이현로30번길 107, (주)녹십자 휘트니스센터 1층 (보정동)",031-267-8500,127.1004266,37.3177715
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,(주)루트로닉부속의원,의원,경기,고양덕양구,"경기도 고양시 덕양구 소원로 219, 1층 102(일부)호 (행신동)",070-4714-6053,126.8475968,37.6132816
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,(주)스마일게이트부속한의원,한의원,경기,성남분당구,"경기도 성남시 분당구 판교역로 230, 삼환하이펙스B동 지1층 B-106호 (삼평동)",031-600-8200,127.1105085,37.4012225
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz,(주)제이시스메디칼부속의원,의원,서울,강남구,"서울특별시 강남구 강남대로 566, 신영와코루빌딩 1층 일부 (논현동)",,127.0211992,37.5125495
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,(주)포스코부속의원,의원,경북,포항남구,"경상북도 포항시 남구 동해안로6213번길 27, 보건지원센타 (동촌동)",054-220-7023,129.3875613,35.9953456
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,(주)하나은행부속의원,의원,서울,중구,"서울특별시 중구 을지로 35, 8층 (을지로1가, 하나은행)",2002-2153,126.9818658,37.5664918
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz,(주)하나은행부속치과의원,치과의원,서울,중구,"서울특별시 중구 을지로 35, 8층 (을지로1가, 하나은행)",2002-2147,126.9818658,37.5664918
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,한방병원,경기,성남분당구,"경기도 성남시 분당구 불정로 268, (수내동, 동국대한방병원)",031-710-3700,127.1279856,37.3672695
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,(홍인의료소비자생활협동조합)우리현대의원,의원,경기,용인처인구,"경기도 용인시 처인구 양지면 양지로 137, (우리현대의원)",031-338-8012,127.2836943,37.2347125
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,100년 한방병원,한방병원,경기,남양주시,"경기도 남양주시 진접읍 해밀예당1로235번길 3-5, 5~7층(일부),8층",031-572-3375,127.2033866,37.7212443
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,100년재생의원,의원,전남,목포시,"전라남도 목포시 용당로 211, (용당동)",061-274-0988,126.3979131,34.8058741
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNjEjJDEjJDAjJDgz,100년치과의원,치과의원,경기,광주시,"경기도 광주시 중앙로 91, 201호 (역동)",031-768-2080,127.2590291,37.4079558
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjEyMjIjNzEjJDEjJDgjJDgz,100년한의원,한의원,서울,중구,"서울특별시 중구 퇴계로 324, 성우빌딩 5층 (광희동2가)",02-2269-1075,127.0077321,37.5639992
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz,100년한의원,한의원,경기,이천시,"경기도 이천시 영창로 247, 2층 (창전동)",031-638-2431,127.4499777,37.280741
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzUxIyQxIyQ1IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,100세 치과의원,치과의원,경기,포천시,"경기도 포천시 소흘읍 솔모루로 79, 3층",031-544-2282,127.1468054,37.8285758
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjE0ODEjODEjJDEjJDYjJDgz,100세 치과의원,치과의원,전북,무주군,"전북특별자치도 무주군 안성면 안성로 288, (안성면)",063-323-2875,127.6547657,35.8669113
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNjEjJDEjJDQjJDgz,100세 플란트치과의원,치과의원,경기,성남중원구,"경기도 성남시 중원구 은이로5번길 1, 건영빌딩 7층 (은행동)",031-608-7575,127.1648158,37.4579377
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMTkxIzExIyQxIyQzIyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz,100세플란트치과의원,치과의원,광주,광주남구,"광주광역시 남구 봉선로 12, 3층 (주월동)",062-716-0028,126.9021796,35.1319849
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,100세행복한의원,한의원,경기,남양주시,"경기도 남양주시 오남읍 진건오남로 866, 101호",031-573-1075,127.1984871,37.7028508
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,100플란트치과의원,치과의원,대전,대전대덕구,"대전광역시 대덕구 동춘당로 175, 4층 (법동)",042-626-2879,127.4320183,36.3674421
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,100혈9침한의원,한의원,충남,천안서북구,"충청남도 천안시 서북구 성정중7길 39-1, 2층 (성정동)",041-553-1009,127.137373,36.8287319
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz,10년전당신의오늘의원,의원,서울,강남구,"서울특별시 강남구 도산대로 452, JS빌딩 3층 (청담동)",02-541-0333,127.0457468,37.5236241
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,10월10일한의원,한의원,경기,부천원미구,"경기도 부천시 원미구 조마루로105번길 34-13, (상동)",032-329-1075,126.7567181,37.5016778
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,111의원,의원,서울,강남구,"서울특별시 강남구 도산대로 111, (신사동, S-TOWER 11~12층)",02-540-8111,127.020708,37.5169652
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz,123내과의원,의원,광주,광주북구,"광주광역시 북구 동문대로 102, 장안빌딩 2,4,5층 (두암동)",062-268-0123,126.9248,35.1722489
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz,123스텝업병원,병원,서울,강동구,"서울특별시 강동구 올림픽로 628-3, 지하1, 지상2~9층 (성내동)",02-6485-1234,127.1234953,37.537382
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,123의원,의원,서울,강남구,"서울특별시 강남구 삼성로 212, 241호 (대치동, 은마상가 B블럭)",02-567-9123,127.0650701,37.4977415
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,123치과교정과치과의원,치과의원,서울,송파구,"서울특별시 송파구 올림픽로 300, 4층 (신천동)",02-3213-4456,127.1025625,37.5125702
JDQ4MTYyMiM1MSMkMSMkOCMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,123플러스치과의원,치과의원,충북,청주청원구,"충청북도 청주시 청원구 오창읍 중부로 760, 201동 2층 209,210호 (오창 롯데캐슬 더 하이스트)",043-212-2879,127.436685,36.7105539
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNzEjJDEjJDgjJDgz,123한의원,한의원,충남,천안동남구,"충청남도 천안시 동남구 대흥로 127, (사직동, 천안세브란스의원)",041-558-1100,127.1485189,36.8005598
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz,123한의원,한의원,충남,천안서북구,"충청남도 천안시 서북구 입장면 입장로 130, 2층",041-587-1236,127.2218806,36.9127194
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQyIyQ5IyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,123한의원,한의원,경기,광주시,"경기도 광주시 곤지암읍 곤지암로 45, 2층",031-766-4123,127.341757,37.349571
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,153세장수한의원,한의원,대구,대구수성구,"대구광역시 수성구 명덕로 414, 6층 (수성동2가)",053-657-1075,128.6154705,35.8541453
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,153신경외과의원,의원,인천,인천남동구,"인천광역시 남동구 호구포로 830, 5층 (구월동)",032-217-1100,126.7198133,37.4563267
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,153연세연합의원,의원,경기,안양만안구,"경기도 안양시 만안구 안양로 142, 3층 (안양동)",031-469-1006,126.9314409,37.3872216
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz,153정형외과의원,의원,경기,화성효행구,"경기도 화성시 효행구 봉담읍 동화서북안2길 9, 5층",031-613-7575,126.9703872,37.2190954
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQxIyQ3MiQzNjE0ODEjODEjJDEjJDYjJDgz,153치과의원,치과의원,서울,관악구,"서울특별시 관악구 남부순환로 1852, 4층 (봉천동)",02-3285-7528,126.9555987,37.4798942
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,180(일팔공)한의원,한의원,서울,송파구,"서울특별시 송파구 송파대로 141, 르피에드 213호,216~222호 (문정동)",02-430-0180,127.1233041,37.4828761
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,1945김근치과의원,치과의원,부산,부산진구,"부산광역시 부산진구 가야대로 767-1, 5층 (부전동, 원광메디컬센터)",051-809-4707,129.0556427,35.1580254
JDU4MTI3MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz,1972삼대치과의원,치과의원,경기,광명시,"경기도 광명시 시청로 70, 철산자이더헤리티지 1동 3층 301-305호 (철산동)",02-6677-1972,126.8686854,37.4825953
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDgjJDgz,"1982부터,더이해승치과의원",치과의원,경기,파주시,"경기도 파주시 문산읍 문향로 71, 신성타워 401,402,403,404호",031-952-3872,126.785178,37.8583631
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,1미리치과의원,치과의원,경기,부천원미구,"경기도 부천시 원미구 길주로 307, 로얄프라자 601호,602호 (중동)",032-228-2888,126.7767628,37.5034899
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,1삼성탑의원,의원,서울,성동구,"서울특별시 성동구 고산자로 255, 5층 (도선동, 케이-타워)",02-2299-8875,127.0357246,37.5626006
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,1신건우 이비인후과의원,의원,서울,중랑구,"서울특별시 중랑구 동일로 634, 덕천빌딩 3층 (면목동)",02-491-9599,127.0802075,37.5870558
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQyIyQxIyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz,1층더행복한의원,한의원,경기,화성동탄구,"경기도 화성시 동탄구 동탄대로 469-12, 1050,1051호 (오산동, 동탄역 린스트라우스)",031-831-8292,127.0974953,37.1962985
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQzNjEyMjIjNTEjJDEjJDYjJDgz,1층본튼튼의원,의원,서울,금천구,"서울특별시 금천구 시흥대로 208, 1,2층 (시흥동)",02-892-0111,126.9018466,37.4524992
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQzIyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz,1퍼센트 치과의원,치과의원,경기,성남수정구,"경기도 성남시 수정구 수정로 286, 정인빌딩 2층, 3층일부호 (신흥동)",031-778-6868,127.1468187,37.4499445
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNTEjJDEjJDIjJDgz,2010성형외과의원,의원,인천,인천연수구,"인천광역시 연수구 인천타워대로180번길 11, B-211호 (송도동, 더샵송도센트럴파크Ⅲ)",032-832-2010,126.6386933,37.3892451
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,2030미라인외과의원,의원,광주,광주서구,"광주광역시 서구 죽봉대로 95, 5,7층 (광천동)",062-368-2007,126.8831213,35.1619341
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,2060오스킨성형외과의원,의원,서울,강남구,"서울특별시 강남구 테헤란로87길 13, 서영빌딩 7층 (삼성동)",02-555-2324,127.0586131,37.5086361
